POINT_ID;POINT_NOM;POINT_LATITUDE;POINT_LONGITUDE;POINT_ALTITUDE;POINT_TYPE;POINT_DEPARTEMENT;POINT_ORIENTATION;POINT_PRATIQUE;SITE_ID;SITE_CP;SITE_COMMUNE;SITE_STRUCTURE_NOM;SITE_STRUCTURE_URL;SITE_URL
01D006A;LE CHÂTEAU;46.1831;5.46583;595;Décollage;01;S;P;01006;01450;BALVAY;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01006;Carte IGN : 3228 OT CD ROM Bayo Carto Explorer Ain 01 partie Est - \nDe Serrière/Ain prendre la direction de Nantua. Au belvédère du Berthiand prendre Soloviat + Parking obligatoire.;Décollage Technique (court). Parking obligatoire + marche 15 mn. \nLE VILLAGE DE BALVAY EST INTERDIT AUX VEHICULES - Refermer les clotures.
01A006A;LA PRA;46.1817;5.45861;294;Atterrissage;01;N,S;P;01006;01450;BOLOZON;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01006;Carte IGN : 3228 OT + 3230 OT;
01D009A;GLANDIEU;45.6717;5.61528;470;Décollage;01;;P;01009;01300;ST BENOIT;A.s.u.l. Vol Libre;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01009;CD ROM Bayo carto Explorer Ain partie Est - site internet ; http://www.asul.org/vol_libre/index.html - Décollage : Accès pédestre 20 mn du départ du sentier sur la D10 au dessus du village de Glandieu, juste avant d'arriver à la cascade.\nAtterrissage : Accès routier, à 750 m à l'Ouest du décollage avant Glandieu, prendre la première à droite puis passer la rivière et tourner encore 2 fois à droite.;Décollage exigu (25x30 m) se terminant par une falaise. Délicat par vent nul, turbulent en Sud et NO. Condition pouvant être forte par rapport au faible dénivelé.\nFermé pour la chasse du 15 octobre au 31 décembre sauf mercredi. \nArrêté Biotop sur le département de l'Ain. Interdiction du 1er janvier au 31 juillet Survol interdit à moins de 150 m / sol toute l'année.
01A009A;GLANDIEU;45.6711;5.60611;210;Atterrissage;01;;P;01009;01300;ST BENOIT;A.s.u.l. Vol Libre;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01009;;
01D012A;PRESSIAT;46.3306;5.39694;650;Décollage;01;O;DPK;01012;01370;PRESSIAT;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01012;N84 au Nord de Bourg en Bresse, 5 km après St Etienne du Bois dit Moulins des Ponts (carrefour dangereux), prendre à droite vers l'Est en direction Pressiat Roissiat - juste avant Pressiat la route passe au bord du parking de l'atterrissage. \nCarte IGN 3128 E 3228 O - CD ROM Bayo Carto Explorer Ain 01 partie Ouest;Par vent de Sud possibilité de rouleaux coté Sud. Ne pas survoler les maisons situées au bord de l'atterrissage. Approche en U conseillée. Site situé sous la TMA  de Lyon secteur 8.
01A012A;PRESSIAT;46.3283;5.38833;340;Atterrissage;01;;DPK;01012;01370;PRESSIAT;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01012;;
01D013A;EVOSGES;45.9514;5.48639;780;Décollage;01;SO;P;01013;01230;EVOSGES;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01013;CD ROM Bayo Explorer Ain partie Est - Carte IGN TOP 25 : 3231 OT.\nAccès au décollage : Sur RN 504 sortie St Lambert en direction Belley tourner en direction Oncieu puis Evosges. Passer devant l'auberge, monter lecôté (bitumé) puis chemin,  piste à droite dans le premier virage à gauche, suivre les panneaux - Accès atterrissage : Avant d'arriver à Oncieu se garer 500 m avant le cimetière (poubelle) et monter le chemin à droite  (5 mn de marche) vaste pré légèrement en devers.;Ne pas utiliser par vent de Sud > 15 km/h, renforcé par vallée ade l'albarine. Devient très turbulent et peu exploitable.\nAcceptable par Nord faible.\nZones arrêté préfectoral Biotop à consulter auprès du club.
01A013A;ONCIEU - GRANGEONS DE VERS CHA;45.9506;5.47722;430;Atterrissage;01;TOUTES;P;01013;01230;ONCIEU;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01013;;
01D014A;ANTENNE RELAIS;45.9111;5.39722;600;Décollage;01;N;DP;01014;01230;TORCIEU;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01014;CD ROM Bayo Carto Explorer Ain 01 partie Est - Carte IGN TOP 25 3231 OT\n\nAccès : Prendre la direction Antenne relais sur la D60 entre Fay et Cleydieu. Descendre 50 m à pied vers le relais puis tourner à gauche.;Arrêté de BIOTOP sur le département de l'Ain\nDéco et Atterro situés dans la TMA 2 de Lyon.
01A014A;ANGLE SUD/EST ROUTE VOIE FERREE;45.9177;5.40465;270;Atterrissage;01;TOUTES;DP;01014;01230;TORCIEU;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01014;;
01D015A;SAINT SORLIN;45.88;5.39889;680;Décollage;01;SO;P;01015;01150;SAINT SORLIN;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01015;CD ROM Bayo Carto Explorer Ain Partie Est\nCarte IGN 25 3221 OT\nDécollage : Depuis Souclin 500 m avant le col de Fay prendre à gauche la piste en gravier et se garer. Un chemin à droite permet de longer la falaise pour rejoindre le déco (5 mn de marche) - Atterro : Grande bande de champs le long de la route à la sortie côté Est de St Sorlin (commun au delta);Décollage court et étroit. \nRangée d'arbres en sortie du décollage.\nVent souvent de travers.\nZones arrêté préfectoral Biotop à consulter auprès du club. Site situé dans la TMA 2 de Lyon.
01D015B;SOUCLIN;45.8803;5.41194;765;Décollage;01;S;D;01015;01150;SOUCLIN;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01015;CD ROM Bayo Explorer Ain Partie est - Carte IGN 3231 OT.\nAu col du Fay prendre à droite (en venant de Souclin). Parking au décollage = vaste dôme herbeux.;INTERDIT AUX PARAPENTES.\nLe respect de cette règle conditionne la survie de ce site.\nZones arrêté préfectoral Biotop à consulter auprès du club.
01A015A;SAINT SORLIN - LA DURANDIERE;45.8783;5.37722;200;Atterrissage;01;N,S;DP;01015;01150;SAINT SORLIN;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01015;Grande bande de champS (communs aux deltas) le long de la route en sortie de SAINT Sorlin.;
01D016;CAROUGE;46.1586;5.57361;680;Décollage;01;NO;P;01016;01460;CHAMPFROMIER;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01016;CD ROM Carto Explorer Ain 01 partie Est\nAtterrissage : Cimetière de la commune de Port situé à l'extrémité Ouest du lac de Nantua le long de la RN84.\nDécollage : Depuis l'atterrissage, prendre la RN84 direction St Martin du Fresne, prendre à gauche direction Chamoise. 4 km plus loins prendre à gauche au carrefour - 1 km après prendre le chemin forestier à gauche (panneau indiquant le décollage parapente)\n\nCD ROM CARTO explorer Ain 01 Partie Est.;Decollage : Technique type falaise. Vent généralement de travers droit.\nLigne électrique moyenne tension située à 800 m à gauche du décollage.\nVol fortement déconseillé par vent de Sud, Sud-Est, Est et Nord-Est.\n\nAtterrissage : 2 terrains sont possibles. Respecter les cultures. Eviter le survol des habitations. Ligne électrique moyenne tension sur le côté Est du terrain N°1 - Ligne électrique moyenne tension sur le côté Ouest et bosquet sur le côté Sud du terrain N°2
01A016;PORT;46.16;5.56611;480;Atterrissage;01;;P;01016;01460;PORT;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01016;;
01D017;LA VESANCIERE;46.3678;6.08028;1260;Décollage;01;S;DP;01017;01170;VESANCY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01017;CD ROM Bayo Explorer Ain 01 partie Est -;Décollage : Pente douce sur 50 m puis rupture sur petite falaise - Atterrissage : ligne électrique et arbuste épineux. - Site situé dans la TMA de Genève - Zone de protection BIOTOP - Interdiction de survol à moins d 150 m / sol de la forêt du Turet.
01A017;VESANCY "LE MONT";46.3547;6.08472;730;Atterrissage;01;;DP;01017;01170;VESANCY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01017;;
01D018A;LES DEUX POTES;46.2986;5.98333;1520;Décollage;01;NE,SE;P;01018;01630;CROZET;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01018;CD ROM Bayo Carto Explorer Ain partie Est / Carte IGN TOP 25 3328 OT / Accès décollage par la télécabine de Crozet; Celle-ci n'est pas ouverte en permanence - 20 mn de marche depuis le sommet de la télécabine;TMA DE GENEVE donc strict respect de la réglementation en vigueur / Site situé en bordure de la réserve natureille de la Haute Chaîne du Jura - Zone de protection Biotop en dessous du Reculet quand on cross en direction du Sorgia, / interdiction de survol permanente à moins de 150 m sol
01A018B;ATTERRISSAGE DE L'ECOLE;46.2783;6.01611;528;Atterrissage;01;;P;01018;01170;CROZET;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01018;;- Plier la voile dans la zone d'herbe tondue.\n- Ne pas survoler l'école (côté Jura de l'atterrissage).\n- Attention aux lignes électriques et téléphoniques qui entourent l'atterrissage
01D019A;PETIT MONT ROND;46.3586;6.01833;1533;Décollage;01;SE;DP;01019;01410;MIJOUX;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01019;CD ROM Bayo Carto Explorer Ain partie Est/ Possibilité pour les deltistes et les parapentistes d'utiliser la route d'accès au Mont Rond sous condition de redescendre les véhicules après déchargement, sous le couvert du club du Tiocan Vol Libre Gessien - convention écrite entre la commune et le club;Décollage falaise donc très court / TMA de Genève - donc strict respect de la reglementation aérienne / Parc Naturel du Haut Jura - Zone de protection Biotop sur la falaise N de Mijoux et sur la foreêt du Turet.
01A019A;GEX LA VILLE;46.3428;6.06472;640;Atterrissage;01;;DP;01019;01170;GEX;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01019;;Possibilité de se vacher au terrain de secours du Pailly (devers et cable téléski) / au terrain officiel prendre garde à la ligne électrique le long du chemin et à la haie d'arbres / attention à la ligne électrique à survoler 200 m en amont du terrain d'atterrissage
01D020A;MIJOUX;46.3664;6.01083;1328;Décollage;01;NO;P;01020;01410;MIJOUX;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01020;CD ROM Bayo Explorer Ain partie Est / carte IGN Top 25 3328 OT / Depuis le col de la Faucille prendre la route de la Maréchaude 300 m arpès la télécabine;Turbulences par vent de N et SO / Proximité obstacle : cables du télésiège, ligne à haute tension sur la gauche / TMA DE GENEVE - strict respect des règles aériennes en vigueur / La falaise de Mijoux au Nord du décollage ainsi que la forêt du Turet au Nord du Col de la Faucille sont l'objet d'un arrêté de biotop avec une interdiction permanente de survol à moins de 150m/sol
01A020A;MIJOUX EN COUTURE;46.3719;6.00333;990;Atterrissage;01;;P;01020;01410;MIJOUX;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01020;Grand champ bien visible depuis le déco, poser d'un coté ou de l'autre du chemin qui le traverse. Stationnement des véhicules à côté du cimetière;Vent de vallée assez fort, gradient, attention à la ligne électrique
01D021A;LA PESTA;46.2467;5.93111;1550;Décollage;01;;P;01021;01170;THOIRY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01021;CD ROM Bayo Explorer Ain partie Est;Eviter le survol dans et au dessus du creux de Narderan - aérologie souvent brutale / Ne pas survoler le village et faire attention au pylones de l'éclairage du terrain de foot / site devenant turbulent avec le vent de N (bise) / Site accessible à pied donc dédié au vol rando / décollage et grande partie du vol se déroulant à l'intérieur de la réserve naturelle du la Haute Chaîne du Jura / En cas de gain important il faut savoir que l'autre versant de la montagne (Roche Franche) est une zone de protectin de biotope interdite en permanence de survol  à moins de 150m/sol. / site situé dans la TMA  de Genève
01D021B;L'OURS;45.2511;5.93778;1500;Décollage;01;SE;P;01021;01170;THOIRY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01021;CD ROM Bayo Explorer Ain partie Est;Eviter le survol dans et au dessus du creux de Narderan - aérologie souvent brutale / Ne pas survoler le village et faire attention au pylones de l'éclairage du terrain de foot / site devenant turbulent avec le vent de N (bise) / Site accessible à pied donc dédié au vol rando / décollage et grande partie du vol se déroulant à l'intérieur de la réserve naturelle du la Haute Chaîne du Jura / En cas de gain important il faut savoir que l'autre versant de la montagne (Roche Franche) est une zone de protectin de biotope interdite en permanence de survol  à moins de 150m/sol. / site situé dans la TMA  de Genève
01D021C;RECULET;46.2569;5.93;1717;Décollage;01;NE;;01021;01710;THOIRY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01021;CD ROM Bayo Explorer Ain partie Est;Eviter le survol dans et au dessus du creux de Narderan - aérologie souvent brutale / Ne pas survoler le village et faire attention au pylones de l'éclairage du terrain de foot / site devenant turbulent avec le vent de N (bise) / Site accessible à pied donc dédié au vol rando / décollage et grande partie du vol se déroulant à l'intérieur de la réserve naturelle du la Haute Chaîne du Jura / En cas de gain important il faut savoir que l'autre versant de la montagne (Roche Franche) est une zone de protectin de biotope interdite en permanence de survol  à moins de 150m/sol. / site situé dans la TMA  de Genève
01A021A;TERRAIN DE FOOT DE THOIRY;46.2336;5.9825;470;Atterrissage;01;;;01021;01710;THOIRY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01021;;
01A021B;SECOURS;46.2317;5.97917;550;Atterrissage;01;;;01021;01710;THOIRY;Vol Libre Gessien;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01021;;
01D022A;LES VIGNES;46.1725;5.47278;610;Décollage;01;O;;01022;01450;LEYSSARD;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01022;CD ROM BAYO EXPLORER AIN PARTIE EST / CARTE IGN 3228 OT / De Serrières prendre la direction Nantua. Au belvédère du Berthiand prendre Solomiat;Décollage court fortement déconseillé par vent de S et NO / Site turbulent fortement thermique / Survol rigoureusement interdit du petit chalet situé en bord de la falaise à droite du déco / Se garer sur parking, rouler doucement, ne pas survoler le village de Balvay
01A022A;LA PRA;46.1817;5.45861;294;Atterrissage;01;;;01022;01450;BOLOZON;Ain Pulsion Parapente;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01022;;Atterrissage à finesse 5
01D023A;PENTE ECOLE DE MENTHIERES;46.1742;5.84861;1100;Décollage;01;S;DP;01023;01410;CHEZERY;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01023;CD ROM BAYO EXPLORER AIN PARTIE EST;A éviter par vent fort de travers en raison de la proximité des remontées mécaniques / période de fenaison il s'agit plus d'un usage que d'une réelle obligation / Attention aux skieurs en période hivernale
01D024A;CHANAY;45.9431;5.51139;950;Décollage;01;S;P;01024;01230;TENAY;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01024;CD ROM BAYO EXPLORER AIN PARTIE EST;Décollage court et déversant sur l'Est / site à soaring plutôt fréquenté en cas de vent fort pour le vol en dynamique /
01A024A;CHANAY;45.9389;5.505;750;Atterrissage;01;;P;01024;01230;TENAY;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01024;;Atterressage très grand et légèrement en pente
01D025;CRETE DE CHARMY PRE SUD;46.1608;5.83583;980;Décollage;01;;DP;01025;01200;CONFORT;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01025;Carte IGN 3330 OT . A Confort prendre la D16 direction la station de ski de Menthières. Le décollage est situé en dessous d'une épingle à droite avant d'arriver sur le plateau de Menthières.;Attention aux rouleaux par vent d'Ouest et de Nord.
01A025;ROSSET;46.1508;5.81528;530;Atterrissage;01;;DP;01025;01200;CONFORT;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01025;L'atterrissage au lieu-dit le Pélant à l'Ouest de Confort. En face de la mairie prendre la voie du tram puis à gauche jusqu'à un bosquet situé à droite.;
01D026;CATRAY;46.1103;5.75639;1070;Décollage;01;;DP;01026;01200;CHATILLON EN MICHAILLE;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01026;Carte IGN 1:25000   3330 OT 1998. Décollage de Catray : Accès par la D101. Parking de la table d'orientation situé avant l'auberge de Catry. Le décollage se situe 300m plus loin en passant devant l'auberge.;Le décollage et l'atterrissage sont situés à proximité de l'aérodrome de\nBellegarde Vouvray. Respect impératif des restrictions indiquées sur les\npanneaux d'information du site et sur le site Internet du club.\nSite situé sous la TMA Genève 2.\nPlateau peu pentu et boisé sans vache possible. Bien identifier les conditions à risque avant de décoller (vol sous le vent, descendances importantes, etc.) même si la finesse théorique pour passer le plateau\nest de 5,5
01A026;VILLES;46.0911;5.77889;570;Atterrissage;01;;DP;01026;01200;VILLES;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01026;Carte IGN 1:25000  3330 OT  1998. Accès par la D25b en venant d'Ochiaz. A l'entrée du village de Villes, terrain situé derrière le château d'eau.;Le décollage et l'atterrissage sont situés à proximité de l'aérodrome de\nBellegarde Vouvray. Respect impératif des restrictions indiquées sur les\npanneaux d'information du site et sur le site Internet du club.\nSite situé sous la TMA Genève 2.\nPlateau peu pentu et boisé sans vache possible. Bien identifier les conditions à risque avant de décoller (vol sous le vent, descendances importantes, etc.) même si la finesse théorique pour passer le plateau\nest de 5,5
01D027;L'ANGLETON;46.1422;5.70553;1160;Décollage;01;NNO;DPK;01027;01130;LALLEYRIAT;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01027;Carte IGN Nantua Oyonnax 3229 E.\nPoizat-Lalleyriat : plateau situé entre Nantua et Bellegarde.\nDepuis Nantua, prendre direction les Neyrolles, puis le Poizat. Au Poizat, prendre la direction Lalleyriat (les Clairmontelles = atterro). Prendre la route forestière qui monte avant le lac de Lalleyriat, jusqu'au parking (panneau FFVL).\nDepuis Bellegarde, direction Nantua. Après St Germain de Joux, tourner à gauche, direction le Poizat-Lalleyriat. Après Lalleyriat et le lac, prendre la route forestière à gauche jusqu'au parking (panneau FFVL).\nA partir du parking, prendre le chemin puis le sentier, pendant environ 15 mn à pieds.;Pas de difficultés particulières au décollage. Méfiance par vent fort de secteur Ouest. Decollage étroit.\nAtterrissage situé sur un plateau avec approches turbulentes possibles, si vent météo secteur Nord, supérieur à 20km/h.\nPossibilité de gradient important au posé (surtout en milieu d'après-midi).\nPas de restriction d'utilisation.
01A027;L'ANGLETON;46.1487;5.70632;850;Atterrissage;01;;DPK;01027;01130;LALLEYRIAT;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01027;Carte IGN Nantua Oyonnax 3229 E.\nPoizat-Lalleyriat : plateau situé entre Nantua et Bellegarde.\nDepuis Nantua, prendre direction les Neyrolles, puis le Poizat. Au Poizat, prendre la direction Lalleyriat (les Clairmontelles = atterro). Prendre la route forestière qui monte avant le lac de Lalleyriat, jusqu'au parking (panneau FFVL).\nDepuis Bellegarde, direction Nantua. Après St Germain de Joux, tourner à gauche, direction le Poizat-Lalleyriat. Après Lalleyriat et le lac, prendre la route forestière à gauche jusqu'au parking (panneau FFVL).\nA partir du parking, prendre le chemin puis le sentier, pendant environ 15 mn à pieds.;Pas de difficultés particulières au décollage. Méfiance par vent fort de secteur Ouest. Decollage étroit.\nAtterrissage situé sur un plateau avec approches turbulentes possibles, si vent météo secteur Nord, supérieur à 20km/h.\nPossibilité de gradient important au posé (surtout en milieu d'après-midi).\nPas de restriction d'utilisation.
01D028A;LE BOUANT;46.1545;5.83864;1030;Décollage;01;S;DP;01028;01200;CONFORT;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01028;;
01A028A;ROSSET;46.1508;5.82306;530;Atterrissage;01;S;DP;01028;01200;CONFORT;Les Milans Du Cret D'eau;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01028;;
01D029A;DECOLLAGE DU MT LUISANDRE;45.9772;5.41778;760;Décollage;01;SO;P;01029;01230;SAINT RAMBERT;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01029;;Ne pas décoller par vent de secteur SUD.\nNe pas s'engager dans la combe à gauche ni à droite du Mt Luisandre, zone sans atterrissage possible.\nVenturi par vent supérieur à 20 km/h.\nDécollage court, attention aux arbres en contre bas du terrain.\n\nLe survol du village des Allymes est non autorisé afin de respecter la vie privée des habitants.\n\nSurvol du château autorisé, en revanche tous clichés réalisés à cette occasion devront respecter les règles relatives au droit et à l'exploitation de l'image.
01A029A;CHEZ PERRAUDET;45.9742;5.40167;450;Atterrissage;01;;P;01029;01500;AMBERIEUX EN BUGEY;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01029;;Pendant la période des foins (de mai à septembre), ne pas utiliser l'atterrissage "Chez Perraudet", il faudra utiliser l'atterrissage de secours de Breydevent
01A029B;BREYDEVENT - ATTERRISSAGE DE SECOURS;45.9753;5.41389;610;Atterrissage;01;;P;01029;01500;AMBERIEUX EN BUGEY;Ailes Du Bugey;http://federation.ffvl.fr/structure/;http://federation.ffvl.fr/structure/%252Fsites/01029;;Attention contre pente et très souvent turbulent
